"","p","freq","mu_a","lambda_eff","N","beta_eff","mu_l","mu_h","mu_BB","mu_AB","mu_AA","species"
"5315",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.192062628571429,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5316",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.204607219183674,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5317",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.217151809795918,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5318",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.229696400408163,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5319",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.242240991020408,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5320",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.254785581632653,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5321",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.267330172244898,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5322",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.279874762857143,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5323",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.292419353469388,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5324",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.304963944081633,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5325",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.317508534693878,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5326",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.330053125306122,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5327",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.342597715918367,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5328",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.355142306530612,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5329",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.367686897142857,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5330",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.380231487755102,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5331",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.392776078367347,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5332",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.405320668979592,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5333",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.417865259591837,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5334",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.430409850204082,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5335",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.442954440816327,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5336",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.455499031428572,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5337",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.468043622040816,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5338",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.480588212653061,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5339",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.493132803265306,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5340",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.505677393877551,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5341",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.518221984489796,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5342",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.530766575102041,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5343",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.543311165714286,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5344",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.555855756326531,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5345",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.568400346938776,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5346",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.580944937551021,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5347",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.593489528163265,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5348",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.60603411877551,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5349",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.618578709387755,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5350",1,1,0.00273972602739726,12.2354475980248,0.000123,0.0016986301369863,0.6311233,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5351",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.01643836,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5352",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.0289829506122449,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5353",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.0415275412244898,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5354",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.0540721318367347,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5355",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.0666167224489796,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5356",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.0791613130612245,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5357",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.0917059036734694,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5358",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.104250494285714,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5359",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.116795084897959,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5360",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.129339675510204,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5361",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.141884266122449,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5362",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.154428856734694,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5363",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.166973447346939,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5364",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.179518037959184,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5365",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.192062628571429,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5366",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.204607219183674,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5367",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.217151809795918,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5368",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.229696400408163,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5369",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.242240991020408,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5370",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.254785581632653,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5371",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.267330172244898,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5372",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.279874762857143,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5373",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.292419353469388,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5374",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.304963944081633,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5375",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.317508534693878,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5376",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.330053125306122,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5377",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.342597715918367,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5378",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.355142306530612,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5379",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.367686897142857,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5380",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.380231487755102,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5381",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.392776078367347,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5382",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.405320668979592,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5383",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.417865259591837,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5384",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.430409850204082,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5385",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.442954440816327,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5386",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.455499031428572,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5387",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.468043622040816,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5388",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.480588212653061,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5389",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.493132803265306,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5390",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.505677393877551,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5391",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.518221984489796,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5392",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.530766575102041,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5393",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.543311165714286,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5394",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.555855756326531,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5395",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.568400346938776,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5396",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.580944937551021,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5397",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.593489528163265,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5398",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.60603411877551,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5399",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.618578709387755,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5400",1,1,0.00273972602739726,14.3004476349996,0.000123,0.0016986301369863,0.6311233,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5401",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.01643836,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5402",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.0289829506122449,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5403",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.0415275412244898,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5404",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.0540721318367347,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5405",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.0666167224489796,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5406",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.0791613130612245,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5407",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.0917059036734694,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5408",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.104250494285714,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5409",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.116795084897959,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5410",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.129339675510204,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5411",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.141884266122449,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5412",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.154428856734694,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5413",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.166973447346939,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5414",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.179518037959184,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5415",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.192062628571429,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5416",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.204607219183674,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5417",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.217151809795918,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5418",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.229696400408163,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5419",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.242240991020408,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5420",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.254785581632653,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5421",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.267330172244898,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5422",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.279874762857143,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5423",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.292419353469388,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5424",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.304963944081633,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5425",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.317508534693878,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5426",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.330053125306122,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5427",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.342597715918367,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5428",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.355142306530612,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5429",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.367686897142857,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5430",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.380231487755102,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5431",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.392776078367347,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5432",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.405320668979592,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5433",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.417865259591837,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5434",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.430409850204082,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5435",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.442954440816327,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5436",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.455499031428572,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5437",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.468043622040816,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5438",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.480588212653061,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5439",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.493132803265306,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5440",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.505677393877551,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5441",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.518221984489796,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5442",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.530766575102041,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5443",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.543311165714286,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5444",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.555855756326531,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5445",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.568400346938776,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5446",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.580944937551021,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5447",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.593489528163265,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5448",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.60603411877551,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5449",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.618578709387755,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5450",1,1,0.00273972602739726,16.7139617020939,0.000123,0.0016986301369863,0.6311233,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5451",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.01643836,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5452",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.0289829506122449,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5453",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.0415275412244898,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5454",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.0540721318367347,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5455",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.0666167224489796,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5456",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.0791613130612245,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5457",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.0917059036734694,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5458",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.104250494285714,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5459",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.116795084897959,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5460",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.129339675510204,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5461",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.141884266122449,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5462",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.154428856734694,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5463",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.166973447346939,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5464",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.179518037959184,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5465",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.192062628571429,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5466",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.204607219183674,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5467",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.217151809795918,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5468",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.229696400408163,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5469",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.242240991020408,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5470",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.254785581632653,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5471",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.267330172244898,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5472",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.279874762857143,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5473",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.292419353469388,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5474",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.304963944081633,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5475",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.317508534693878,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5476",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.330053125306122,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5477",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.342597715918367,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5478",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.355142306530612,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5479",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.367686897142857,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5480",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.380231487755102,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5481",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.392776078367347,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5482",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.405320668979592,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
"5483",1,1,0.00273972602739726,19.5348091828505,0.000123,0.0016986301369863,0.417865259591837,4.57534246575342e-05,0.9,0.5,0.1,"Trichuris trichiura"
