"","freq","p","mu_a","lambda_eff","N","beta_eff","mu_l","mu_h","mu_BB","mu_AB","mu_AA","species"
"1724",8.47959183673469,0.522448979591837,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1725",8.47959183673469,0.540816326530612,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1726",8.47959183673469,0.559183673469388,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1727",8.47959183673469,0.577551020408163,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1728",8.47959183673469,0.595918367346939,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1729",8.47959183673469,0.614285714285714,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1730",8.47959183673469,0.63265306122449,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1731",8.47959183673469,0.651020408163265,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1732",8.47959183673469,0.669387755102041,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1733",8.47959183673469,0.687755102040816,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1734",8.47959183673469,0.706122448979592,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1735",8.47959183673469,0.724489795918367,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1736",8.47959183673469,0.742857142857143,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1737",8.47959183673469,0.761224489795918,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1738",8.47959183673469,0.779591836734694,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1739",8.47959183673469,0.797959183673469,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1740",8.47959183673469,0.816326530612245,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1741",8.47959183673469,0.83469387755102,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1742",8.47959183673469,0.853061224489796,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1743",8.47959183673469,0.871428571428571,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1744",8.47959183673469,0.889795918367347,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1745",8.47959183673469,0.908163265306122,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1746",8.47959183673469,0.926530612244898,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1747",8.47959183673469,0.944897959183673,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1748",8.47959183673469,0.963265306122449,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1749",8.47959183673469,0.981632653061225,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1750",8.47959183673469,1,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1751",8.71428571428572,0.1,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1752",8.71428571428572,0.118367346938776,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1753",8.71428571428572,0.136734693877551,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1754",8.71428571428572,0.155102040816327,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1755",8.71428571428572,0.173469387755102,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1756",8.71428571428572,0.191836734693878,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1757",8.71428571428572,0.210204081632653,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1758",8.71428571428572,0.228571428571429,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1759",8.71428571428572,0.246938775510204,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1760",8.71428571428572,0.26530612244898,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1761",8.71428571428572,0.283673469387755,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1762",8.71428571428572,0.302040816326531,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1763",8.71428571428572,0.320408163265306,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1764",8.71428571428572,0.338775510204082,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1765",8.71428571428572,0.357142857142857,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1766",8.71428571428572,0.375510204081633,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1767",8.71428571428572,0.393877551020408,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1768",8.71428571428572,0.412244897959184,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1769",8.71428571428572,0.430612244897959,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1770",8.71428571428572,0.448979591836735,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1771",8.71428571428572,0.46734693877551,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1772",8.71428571428572,0.485714285714286,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1773",8.71428571428572,0.504081632653061,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1774",8.71428571428572,0.522448979591837,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1775",8.71428571428572,0.540816326530612,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1776",8.71428571428572,0.559183673469388,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1777",8.71428571428572,0.577551020408163,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1778",8.71428571428572,0.595918367346939,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1779",8.71428571428572,0.614285714285714,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1780",8.71428571428572,0.63265306122449,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1781",8.71428571428572,0.651020408163265,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1782",8.71428571428572,0.669387755102041,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1783",8.71428571428572,0.687755102040816,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1784",8.71428571428572,0.706122448979592,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1785",8.71428571428572,0.724489795918367,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1786",8.71428571428572,0.742857142857143,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1787",8.71428571428572,0.761224489795918,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1788",8.71428571428572,0.779591836734694,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1789",8.71428571428572,0.797959183673469,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1790",8.71428571428572,0.816326530612245,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1791",8.71428571428572,0.83469387755102,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1792",8.71428571428572,0.853061224489796,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1793",8.71428571428572,0.871428571428571,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1794",8.71428571428572,0.889795918367347,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1795",8.71428571428572,0.908163265306122,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1796",8.71428571428572,0.926530612244898,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1797",8.71428571428572,0.944897959183673,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1798",8.71428571428572,0.963265306122449,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1799",8.71428571428572,0.981632653061225,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1800",8.71428571428572,1,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1801",8.94897959183674,0.1,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1802",8.94897959183674,0.118367346938776,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1803",8.94897959183674,0.136734693877551,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1804",8.94897959183674,0.155102040816327,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1805",8.94897959183674,0.173469387755102,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1806",8.94897959183674,0.191836734693878,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1807",8.94897959183674,0.210204081632653,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1808",8.94897959183674,0.228571428571429,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1809",8.94897959183674,0.246938775510204,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1810",8.94897959183674,0.26530612244898,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1811",8.94897959183674,0.283673469387755,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1812",8.94897959183674,0.302040816326531,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1813",8.94897959183674,0.320408163265306,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1814",8.94897959183674,0.338775510204082,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1815",8.94897959183674,0.357142857142857,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1816",8.94897959183674,0.375510204081633,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1817",8.94897959183674,0.393877551020408,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1818",8.94897959183674,0.412244897959184,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1819",8.94897959183674,0.430612244897959,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1820",8.94897959183674,0.448979591836735,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1821",8.94897959183674,0.46734693877551,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1822",8.94897959183674,0.485714285714286,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1823",8.94897959183674,0.504081632653061,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1824",8.94897959183674,0.522448979591837,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1825",8.94897959183674,0.540816326530612,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1826",8.94897959183674,0.559183673469388,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1827",8.94897959183674,0.577551020408163,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1828",8.94897959183674,0.595918367346939,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1829",8.94897959183674,0.614285714285714,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1830",8.94897959183674,0.63265306122449,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1831",8.94897959183674,0.651020408163265,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1832",8.94897959183674,0.669387755102041,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1833",8.94897959183674,0.687755102040816,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1834",8.94897959183674,0.706122448979592,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1835",8.94897959183674,0.724489795918367,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1836",8.94897959183674,0.742857142857143,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1837",8.94897959183674,0.761224489795918,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1838",8.94897959183674,0.779591836734694,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1839",8.94897959183674,0.797959183673469,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1840",8.94897959183674,0.816326530612245,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1841",8.94897959183674,0.83469387755102,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1842",8.94897959183674,0.853061224489796,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1843",8.94897959183674,0.871428571428571,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1844",8.94897959183674,0.889795918367347,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1845",8.94897959183674,0.908163265306122,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1846",8.94897959183674,0.926530612244898,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1847",8.94897959183674,0.944897959183673,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1848",8.94897959183674,0.963265306122449,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1849",8.94897959183674,0.981632653061225,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1850",8.94897959183674,1,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1851",9.18367346938776,0.1,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1852",9.18367346938776,0.118367346938776,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1853",9.18367346938776,0.136734693877551,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1854",9.18367346938776,0.155102040816327,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1855",9.18367346938776,0.173469387755102,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1856",9.18367346938776,0.191836734693878,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1857",9.18367346938776,0.210204081632653,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1858",9.18367346938776,0.228571428571429,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1859",9.18367346938776,0.246938775510204,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1860",9.18367346938776,0.26530612244898,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1861",9.18367346938776,0.283673469387755,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1862",9.18367346938776,0.302040816326531,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1863",9.18367346938776,0.320408163265306,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1864",9.18367346938776,0.338775510204082,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1865",9.18367346938776,0.357142857142857,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1866",9.18367346938776,0.375510204081633,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1867",9.18367346938776,0.393877551020408,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1868",9.18367346938776,0.412244897959184,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1869",9.18367346938776,0.430612244897959,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1870",9.18367346938776,0.448979591836735,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1871",9.18367346938776,0.46734693877551,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1872",9.18367346938776,0.485714285714286,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1873",9.18367346938776,0.504081632653061,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
"1874",9.18367346938776,0.522448979591837,0.00273972602739726,10000,0.000123,0.00010958904109589,0.0164383561643836,4.57534246575342e-05,0.9,0.5,0.1,"Ascaris lumbricoides"
